city,state,country,first_name,last_name,agent,publication_date
Wilmington,Ohio,USA,S,Depp,traveling,NA
Xenia,Ohio,USA,W,Roberts,local,10-23-1844
Xenia,Ohio,USA,Rev D,Winslow,traveling,NA
Zanesville,Ohio,USA,Rev Geo,Coleman,traveling,NA
Zanesville,Ohio,USA,B,Messer,local,NA
Zanesville,Ohio,USA,H,Nusum,local,11-13-1844
Zanesville,Ohio,USA,W,Gasaway,local,11-13-1844
Zanesville,Ohio,USA,I,Martin,local,NA
Batavia,New York,USA,W,Johnson,local,NA
Boston,Massachusetts,USA,J T,Hilton,local,NA
Brockport,New York,USA,A,Peck,local,NA
Buffalo,New York,USA,W W,Brown,local,NA
Buffalo,New York,USA,A H,Francis,local,NA
Butler,Ohio,USA,J,Yancy,traveling,NA
Butler,Ohio,USA,S,Jones,traveling,NA
Champaign,Ohio,USA,D,Lancaster,local,NA
Chillicothe,Ohio,USA,R W,Chancellor,local,NA
Chillicothe,Ohio,USA,James,Leach,local,NA
Cincinnati,Ohio,USA,Rev C,Satchel,traveling,NA
Cincinnati,Ohio,USA,Rev M M,Clark,traveling,NA
Cincinnati,Ohio,USA,W W,Watson,local,NA
Cincinnati,Ohio,USA,A M,Sumner,local,NA
Cincinnati,Ohio,USA,W M,Yancy,local,NA
Circleville,Ohio,USA,W,Scott,local,NA
Circleville,Ohio,USA,H,Glasspy,local,NA
Circleville,Ohio,USA,G,Stanup,local,NA
Cleveland,Ohio,USA,J,Malvin,local,11-13-1844
Cleveland,Ohio,USA,J L,Watson,local,11-13-1844
Cleveland,Ohio,USA,R D,Kenney,local,NA
Columbus,Ohio,USA,Rev W,Shelton,traveling,NA
Columbus,Ohio,USA,Rev T,Lawrence,traveling,NA
Crawford,Ohio,USA,A,Allen,local,NA
Dayton,Ohio,USA,T,Jefferson,local,11-13-1844
Detroit,Michigan,USA,H,Bibb,local,NA
Detroit,Michigan,USA,R,Banks,local,11-13-1844
Detroit,Michigan,USA,W C,Monroe,local,NA
Dublin,Ohio,USA,S,White Jr,local,11-13-1844
East Liberty,Ohio,USA,E C,Tyner,traveling,NA
Gallipolis,Ohio,USA,H,Bell,local,11-13-1844
Gallipolis,Ohio,USA,J,Gee,local,11-13-1844
Geneva,New York,USA,J W,Duffin,local,NA
Granville,Ohio,USA,T,Walker,local,NA
Greenfield,Ohio,USA,A J,Scot,local,NA
Hamilton,Ohio,USA,Rev W C,Yancy,traveling,10-23-1844
Hamilton,Ohio,USA,J,Simpson,local,11-13-1844
Hillsboro,Ohio,USA,J,Tailor,local,11-13-1844
Hillsboro,Ohio,USA,N,Tailor,local,11-13-1844
Indianapolis,Indiana,USA,J G,Bretton,local,11-13-1844
Jackson,Ohio,USA,N,Nukes,local,10-23-1844
Jackson,Ohio,USA,Rev T,Woodson,local,10-23-1844
Lafayette,Indiana,USA,S B,Webster,local,NA
Lancaster,Ohio,USA,S,Smith,local,NA
Lancaster,Ohio,USA,N,Smith,local,NA
Lancaster,Ohio,USA,I,Martin,local,NA
Lebanon,Ohio,USA,T,Benford,local,11-13-1844
Lebanon,Ohio,USA,S,Lewis,local,NA
Licking,Ohio,USA,F J,Bailes,local,NA
Liverpool,Merseyside,England,E R,Lewis,local,NA
Lockbourne,Ohio,USA,E C,Tyner,local,NA
Lockport,New York,USA,A,Outley,local,NA
Logan County,Ohio,USA,D D,Day,local,NA
Logan County,Ohio,USA,K,Artis,local,NA
Logan County,Ohio,USA,Rev M T,Nusum,traveling,NA
Logan County,Ohio,USA,Sen K,Artis Jr,local,NA
Lower Sandusky,Ohio,USA,A,Winfield,local,11-13-1844
Madison,Iowa,USA,A,Duncan,local,11-13-1844
Madison County,Ohio,USA,C,Lewis,local,NA
Massillon,Ohio,USA,J,Thompson,local,11-13-1844
Massillon,Ohio,USA,Rev J,Thomas,traveling,NA
Mercer County,Ohio,USA,Rev S,Jones,local,NA
Miami County,Ohio,USA,T,Anderson,local,NA
Miami County,Ohio,USA,R,Smith,local,NA
Morgan county,Ohio,USA,Lloyd E,Guy,local,11-13-1844
Mt. Pleasant,Ohio,USA,Elijah,Sawyer,local,11-13-1844
Mt. Pleasant,Ohio,USA,Rev W M,Newmon,traveling,11-13-1844
Mt. Vernon,Ohio,USA,O,Martin,local,11-13-1844
New Albany,Indiana,USA,G W,Carter,local,NA
New York City,New York,USA,Chris B,Ray,local,NA
New York City,New York,USA,T S,Wright,local,NA
Newark,Ohio,USA,G W,Roots,local,NA
Newark,Ohio,USA,W,Jenkins,local,11-13-1844
Newark,Ohio,USA,H,Robinson,local,NA
Oberlin,Ohio,USA,J M,Brown,local,NA
Oberlin,Ohio,USA,T,Fisher,local,NA
Oberlin,Ohio,USA,A,Jones,local,11-13-1844
Oberlin,Ohio,USA,W P,Newman,local,NA
Piketon,Ohio,USA,W,Evans,local,NA
Pittsburgh,Pennsylvania,USA,J B,Vashon,local,NA
Putnam,Ohio,USA,J,Thomas,local,11-13-1844
Richmond,Ohio,USA,C,Oston,local,NA
Rochester,New York,USA,J,Sharp,local,NA
Sardinia,Ohio,USA,Rev E,Cumberland,traveling,11-13-1844
Sardinia,Ohio,USA,Rev,Fox,traveling,11-13-1844
Sharonville,Ohio,USA,D,Lucus,local,NA
Sharonville,Ohio,USA,C,Smith,local,NA
Sharonville,Ohio,USA,W,Polson,local,NA
Shelby County,Ohio,USA,H,Galloway,local,NA
Shelby County,Ohio,USA,A N,Redmon,local,NA
Shelby County,Ohio,USA,J,Robertson,local,NA
Springfield,Ohio,USA,W,Piles,local,11-13-1844
Springfield,Ohio,USA,Rev T,Roberts,traveling,NA
Springfield,Ohio,USA,R,Piles,local,NA
Steubenville,Ohio,USA,Wm,Ferris,local,11-13-1844
Summerton,Ohio,USA,A,Harper,local,NA
Terre Haute,Indiana,USA,E,Roy,local,NA
Trenton,Ohio,USA,Jas,Simpson,local,NA
Troy,New York,USA,H H,Garnett,local,NA
U Moody,Ohio,USA,C H,Langston,local,NA
U Moody,Ohio,USA,J,Burnett,local,NA
Urbana,Ohio,USA,L,Adams,local,11-13-1844
Urbana,Ohio,USA,A,Kane,local,NA
Utica,New York,USA,T,Woodson,local,NA
Utica,New York,USA,James,Fontain,local,NA
Van Wert,Ohio,USA,H,Taylor,local,NA
Warren,Ohio,USA,A,Moore,local,NA
Warren,Ohio,USA,A,Day,local,NA
Wilmington,Ohio,USA,S,Depp,traveling,NA
Xenia,Ohio,USA,W,Roberts,local,11-13-1844
Xenia,Ohio,USA,Rev D,Winslow,traveling,NA
Zanesville,Ohio,USA,Rev Geo,Coleman,traveling,NA
Zanesville,Ohio,USA,B,Messer,local,NA
Zanesville,Ohio,USA,H,Nusum,local,NA
Zanesville,Ohio,USA,W,Gasaway,local,NA
Zanesville,Ohio,USA,I,Martin,local,NA
Batavia,New York,USA,W,Johnson,local,NA
Boston,Massachusetts,USA,J T,Hilton,local,NA
Brockport,New York,USA,A,Peck,local,NA
Buffalo,New York,USA,W W,Brown,local,NA
Buffalo,New York,USA,A H,Francis,local,NA
Butler,Ohio,USA,J,Yancy,traveling,NA
Butler,Ohio,USA,S,Jones,traveling,NA
Champaign,Ohio,USA,D,Lancaster,local,NA
Chillicothe,Ohio,USA,R W,Chancellor,local,NA
Chillicothe,Ohio,USA,James,Leach,local,NA
Cincinnati,Ohio,USA,Rev C,Satchel,traveling,NA
Cincinnati,Ohio,USA,Rev M M,Clark,traveling,NA
Cincinnati,Ohio,USA,W W,Watson,local,NA
Cincinnati,Ohio,USA,A M,Sumner,local,NA
Cincinnati,Ohio,USA,W M,Yancy,local,NA
Circleville,Ohio,USA,W,Scott,local,NA
Circleville,Ohio,USA,H,Glasspy,local,NA
Circleville,Ohio,USA,G,Stanup,local,NA
Cleveland,Ohio,USA,J,Malvin,local,NA
Cleveland,Ohio,USA,J L,Watson,local,NA
Cleveland,Ohio,USA,R D,Kenney,local,NA
Columbus,Ohio,USA,Rev W,Shelton,traveling,NA
Columbus,Ohio,USA,Rev T,Lawrence,traveling,NA
Crawford,Ohio,USA,A,Allen,local,NA
Dayton,Ohio,USA,T,Jefferson,local,NA
Detroit,Michigan,USA,H,Bibb,local,NA
Detroit,Michigan,USA,R,Banks,local,NA
Detroit,Michigan,USA,W C,Monroe,local,NA
Dublin,Ohio,USA,S,White Jr,local,NA
East Liberty,Ohio,USA,E C,Tyner,traveling,NA
Gallipolis,Ohio,USA,H,Bell,local,NA
Gallipolis,Ohio,USA,J,Gee,local,NA
Geneva,New York,USA,J W,Duffin,local,NA
Granville,Ohio,USA,T,Walker,local,NA
Greenfield,Ohio,USA,A J,Scot,local,NA
Hamilton,Ohio,USA,Rev W C,Yancy,traveling,11-13-1844
Hamilton,Ohio,USA,J,Simpson,local,NA
Hillsboro,Ohio,USA,J,Tailor,local,NA
Hillsboro,Ohio,USA,N,Tailor,local,NA
Indianapolis,Indiana,USA,J G,Bretton,local,NA
Jackson,Ohio,USA,N,Nukes,local,11-13-1844
Jackson,Ohio,USA,Rev T,Woodson,local,11-13-1844
Lafayette,Indiana,USA,S B,Webster,local,NA
Lancaster,Ohio,USA,S,Smith,local,NA
Lancaster,Ohio,USA,N,Smith,local,NA
Lancaster,Ohio,USA,I,Martin,local,NA
Lebanon,Ohio,USA,T,Benford,local,NA
Lebanon,Ohio,USA,S,Lewis,local,NA
Licking,Ohio,USA,F J,Bailes,local,NA
Liverpool,Merseyside,England,E R,Lewis,local,NA
Lockbourne,Ohio,USA,E C,Tyner,local,NA
Lockport,New York,USA,A,Outley,local,NA
Logan County,Ohio,USA,D D,Day,local,NA
Logan County,Ohio,USA,K,Artis,local,NA
Logan County,Ohio,USA,Rev M T,Nusum,traveling,NA
Logan County,Ohio,USA,Sen K,Artis Jr,local,NA
Lower Sandusky,Ohio,USA,A,Winfield,local,NA
Madison,Iowa,USA,A,Duncan,local,NA
Madison County,Ohio,USA,C,Lewis,local,NA
Massillon,Ohio,USA,J,Thompson,local,NA
Massillon,Ohio,USA,Rev J,Thomas,traveling,NA
Mercer County,Ohio,USA,Rev S,Jones,local,NA
Miami County,Ohio,USA,T,Anderson,local,NA
Miami County,Ohio,USA,R,Smith,local,NA
Morgan county,Ohio,USA,Lloyd E,Guy,local,NA
Mt. Pleasant,Ohio,USA,Elijah,Sawyer,local,NA
Mt. Pleasant,Ohio,USA,Rev W M,Newmon,traveling,NA
Mt. Vernon,Ohio,USA,O,Martin,local,NA
New Albany,Indiana,USA,G W,Carter,local,NA
New York City,New York,USA,Chris B,Ray,local,NA
New York City,New York,USA,T S,Wright,local,NA
Newark,Ohio,USA,G W,Roots,local,NA
Newark,Ohio,USA,W,Jenkins,local,NA
Newark,Ohio,USA,H,Robinson,local,NA
Oberlin,Ohio,USA,J M,Brown,local,NA
Oberlin,Ohio,USA,T,Fisher,local,NA
Oberlin,Ohio,USA,A,Jones,local,NA
Oberlin,Ohio,USA,W P,Newman,local,NA
Piketon,Ohio,USA,W,Evans,local,NA
Pittsburgh,Pennsylvania,USA,J B,Vashon,local,NA
Putnam,Ohio,USA,J,Thomas,local,NA
Richmond,Ohio,USA,C,Oston,local,NA
Rochester,New York,USA,J,Sharp,local,NA
Sardinia,Ohio,USA,Rev E,Cumberland,traveling,NA
Sardinia,Ohio,USA,Rev,Fox,traveling,NA
Sharonville,Ohio,USA,D,Lucus,local,NA
Sharonville,Ohio,USA,C,Smith,local,NA
Sharonville,Ohio,USA,W,Polson,local,NA
Shelby County,Ohio,USA,H,Galloway,local,NA
Shelby County,Ohio,USA,A N,Redmon,local,NA
Shelby County,Ohio,USA,J,Robertson,local,NA
Springfield,Ohio,USA,W,Piles,local,NA
Springfield,Ohio,USA,Rev T,Roberts,traveling,NA
Springfield,Ohio,USA,R,Piles,local,NA
Steubenville,Ohio,USA,Wm,Ferris,local,NA
Summerton,Ohio,USA,A,Harper,local,NA
Terre Haute,Indiana,USA,E,Roy,local,NA
Trenton,Ohio,USA,Jas,Simpson,local,NA
Troy,New York,USA,H H,Garnett,local,NA
U Moody,Ohio,USA,C H,Langston,local,NA
U Moody,Ohio,USA,J,Burnett,local,NA
Urbana,Ohio,USA,L,Adams,local,NA
Urbana,Ohio,USA,A,Kane,local,NA
Utica,New York,USA,T,Woodson,local,NA
Utica,New York,USA,James,Fontain,local,NA
Van Wert,Ohio,USA,H,Taylor,local,NA
Warren,Ohio,USA,A,Moore,local,NA
Warren,Ohio,USA,A,Day,local,NA
Wilmington,Ohio,USA,S,Depp,traveling,NA
Xenia,Ohio,USA,W,Roberts,local,NA
Xenia,Ohio,USA,Rev D,Winslow,traveling,NA
Zanesville,Ohio,USA,Rev Geo,Coleman,traveling,NA
Zanesville,Ohio,USA,B,Messer,local,NA
Zanesville,Ohio,USA,H,Nusum,local,NA
Zanesville,Ohio,USA,W,Gasaway,local,NA
Zanesville,Ohio,USA,I,Martin,local,NA
